Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
nergiz,2023-03-18 18:54:21,00:02:48,,The Recruit: 1. Sezon: B.C.D.B.A. (Bölüm 1),,Apple iPhone SE Gen 2 iPhone,00:02:29,Not latest view,TR (Turkey)
nergiz,2023-03-18 18:53:50,00:00:29,Autoplayed: user action: None; ,1. Sezon (Kısa Video): The Recruit,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:29,00:00:29,TR (Turkey)
nergiz,2023-03-18 18:53:34,00:00:06,Autoplayed: user action: None; ,Meşhur Hayalet Ernest (Kısa Video): Meşhur Hayalet Ernest,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:07,00:00:07,TR (Turkey)
nergiz,2023-03-18 18:53:22,00:00:07,Autoplayed: user action: None; ,Batı Cephesinde Yeni Bir Şey Yok (Kısa Video): Batı Cephesinde Yeni Bir Şey Yok,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:07,00:00:07,TR (Turkey)
nergiz,2023-03-18 18:53:02,00:00:18,Autoplayed: user action: None; ,Everything Everywhere All at Once_hook_01_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:19,00:00:19,TR (Turkey)
nergiz,2023-03-17 18:32:00,01:57:38,,İyi Adamın 10 Günü,,iPad Air 2 WiFi,01:57:37,01:57:37,TR (Turkey)
nergiz,2023-03-17 18:23:47,00:07:10,,Her Şey Her Yerde Aynı Anda,,iPad Air 2 WiFi,00:06:41,Not latest view,TR (Turkey)
nergiz,2023-03-16 12:00:22,00:01:08,,The Falls,,Apple iPhone SE Gen 2 iPhone,00:33:58,Not latest view,TR (Turkey)
nergiz,2023-03-16 11:59:41,00:00:38,Autoplayed: user action: None; ,The Falls (Kısa Video): The Falls,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:38,00:00:38,TR (Turkey)
nergiz,2023-03-12 19:26:36,00:51:01,,The Soul,,iPad Air 2 WiFi,00:50:12,Not latest view,TR (Turkey)
nergiz,2023-02-27 20:48:19,00:32:08,,The Falls,,iPad Air 2 WiFi,00:32:49,Not latest view,TR (Turkey)
nergiz,2023-02-26 20:29:09,00:01:10,,Sweet Tooth: 1. Sezon: Ormandan Ayrılış (Bölüm 1),,iPad Air 2 WiFi,00:06:36,00:06:36,TR (Turkey)
nergiz,2023-02-22 16:32:42,00:00:06,Autoplayed: user action: None; ,2. Sezon (Kısa Video): Ganglands,HOOK,iPad Air 2 WiFi,00:00:07,00:00:07,TR (Turkey)
nergiz,2023-02-22 15:10:41,01:18:31,,Anne Yüreği,,iPad Air 2 WiFi,01:39:40,01:39:40,TR (Turkey)
nergiz,2023-02-22 15:00:05,00:09:54,,Gergedan Mevsimi,,iPad Air 2 WiFi,01:29:54,01:29:54,TR (Turkey)
nergiz,2023-02-22 12:28:32,01:20:48,,Gergedan Mevsimi,,iPad Air 2 WiFi,01:20:19,Not latest view,TR (Turkey)
nergiz,2023-02-21 17:37:03,01:31:03,,Infiesto,,iPad Air 2 WiFi,01:30:51,01:30:51,TR (Turkey)
nergiz,2023-02-21 17:36:37,00:00:22,,Pieces of a Woman,,iPad Air 2 WiFi,00:29:01,00:29:01,TR (Turkey)
nergiz,2023-02-21 17:33:44,00:00:31,,Infiesto,,iPad Air 2 WiFi,00:00:08,Not latest view,TR (Turkey)
nergiz,2023-02-21 17:32:24,00:00:01,,Siyah Kelebekler: Mini Dizi: 1. Bölüm (Bölüm 1),,iPad Air 2 WiFi,00:20:33,00:20:33,TR (Turkey)
nergiz,2023-02-21 17:32:14,00:00:05,,Siyah Kelebekler: Mini Dizi: 1. Bölüm (Bölüm 1),,iPad Air 2 WiFi,00:20:31,Not latest view,TR (Turkey)
nergiz,2023-02-21 17:31:09,00:00:36,,Infiesto,,iPad Air 2 WiFi,00:02:25,Not latest view,TR (Turkey)
nergiz,2023-02-20 20:08:14,00:13:47,,Siyah Kelebekler: Mini Dizi: 1. Bölüm (Bölüm 1),,iPad Air 2 WiFi,00:20:25,Not latest view,TR (Turkey)
nergiz,2023-02-20 18:55:59,00:06:06,,Siyah Kelebekler: Mini Dizi: 1. Bölüm (Bölüm 1),,iPad Air 2 WiFi,00:06:47,Not latest view,TR (Turkey)
nergiz,2023-02-20 15:26:54,00:45:51,,Lidia Poët'in Hukuk Mücadelesi: 1. Sezon: 6. Bölüm (Bölüm 6),,iPad Air 2 WiFi,00:43:07,00:43:07,TR (Turkey)
nergiz,2023-02-20 15:15:38,00:11:09,,Lidia Poët'in Hukuk Mücadelesi: 1. Sezon: 5. Bölüm (Bölüm 5),,iPad Air 2 WiFi,00:46:59,00:46:59,TR (Turkey)
nergiz,2023-02-20 12:19:03,00:37:58,,Lidia Poët'in Hukuk Mücadelesi: 1. Sezon: 5. Bölüm (Bölüm 5),,iPad Air 2 WiFi,00:36:59,Not latest view,TR (Turkey)
nergiz,2023-02-20 12:18:37,00:00:12,,Lidia Poët'in Hukuk Mücadelesi: 1. Sezon: 4. Bölüm (Bölüm 4),,iPad Air 2 WiFi,00:44:14,00:44:14,TR (Turkey)
nergiz,2023-02-20 12:17:42,00:00:53,,Lidia Poët'in Hukuk Mücadelesi: 1. Sezon: 3. Bölüm (Bölüm 3),,iPad Air 2 WiFi,00:00:54,00:00:54,TR (Turkey)
nergiz,2023-02-20 12:17:32,00:00:09,,Lidia Poët'in Hukuk Mücadelesi: 1. Sezon: 2. Bölüm (Bölüm 2),,iPad Air 2 WiFi,00:00:15,00:00:15,TR (Turkey)
nergiz,2023-02-20 12:13:28,00:04:00,,Lidia Poët'in Hukuk Mücadelesi: 1. Sezon: 1. Bölüm (Bölüm 1),,iPad Air 2 WiFi,00:48:54,00:48:54,TR (Turkey)
nergiz,2023-02-19 21:02:22,00:44:47,,Lidia Poët'in Hukuk Mücadelesi: 1. Sezon: 4. Bölüm (Bölüm 4),,iPad Air 2 WiFi,00:44:33,Not latest view,TR (Turkey)
nergiz,2023-02-19 20:03:25,00:41:23,,Lidia Poët'in Hukuk Mücadelesi: 1. Sezon: 3. Bölüm (Bölüm 3),,iPad Air 2 WiFi,00:40:59,Not latest view,TR (Turkey)
nergiz,2023-02-19 19:05:59,00:46:43,,Lidia Poët'in Hukuk Mücadelesi: 1. Sezon: 2. Bölüm (Bölüm 2),,iPad Air 2 WiFi,00:46:09,Not latest view,TR (Turkey)
nergiz,2023-02-19 18:10:55,00:49:43,,Lidia Poët'in Hukuk Mücadelesi: 1. Sezon: 1. Bölüm (Bölüm 1),,iPad Air 2 WiFi,00:48:54,Not latest view,TR (Turkey)
nergiz,2023-02-19 18:08:54,00:00:11,,İçerideki Adam,,iPad Air 2 WiFi,02:08:44,02:08:44,TR (Turkey)
nergiz,2023-02-18 18:53:21,00:06:15,,Ölümcül Günah,,iPad Air 2 WiFi,00:28:47,00:28:47,TR (Turkey)
nergiz,2023-02-17 20:07:31,00:01:50,,Infiesto,,Chrome PC (Cadmium),00:01:48,Not latest view,TR (Turkey)
nergiz,2023-02-17 20:07:22,00:00:06,Autoplayed: user action: None; ,Infiesto (Kısa Video): Infiesto,HOOK,Chrome PC (Cadmium),00:00:06,00:00:06,TR (Turkey)
nergiz,2023-02-17 20:01:40,00:05:25,,Sweet Tooth: 1. Sezon: Ormandan Ayrılış (Bölüm 1),,Chrome PC (Cadmium),00:05:25,Not latest view,TR (Turkey)
nergiz,2023-02-17 20:01:32,00:00:05,Autoplayed: user action: None; ,1. Sezon (1. Kısa Video): Sweet Tooth,HOOK,Chrome PC (Cadmium),00:00:05,00:00:05,TR (Turkey)
nergiz,2023-02-17 20:01:26,00:00:04,Autoplayed: user action: None; ,1. Sezon (1. Kısa Video): Sweet Tooth,HOOK,Chrome PC (Cadmium),00:00:04,Not latest view,TR (Turkey)
nergiz,2023-02-17 19:22:07,00:39:01,,Caniko,,Chrome PC (Cadmium),01:54:54,01:54:54,TR (Turkey)
nergiz,2023-02-17 19:21:40,00:00:28,Autoplayed: user action: None; ,4. Sezon (Kısa Video): You,HOOK,Chrome PC (Cadmium),00:00:28,00:00:28,TR (Turkey)
nergiz,2023-02-17 19:21:39,00:00:25,Autoplayed: user action: None; ,Caniko_hook_05_16x9,HOOK,Chrome PC (Cadmium),00:00:25,00:00:25,TR (Turkey)
nergiz,2023-02-17 19:20:55,00:00:18,Autoplayed: user action: None; ,1. Sezon (Fragman): Bir Kız ve Bir Kozmonot,TRAILER,Chrome PC (Cadmium),00:00:31,00:00:31,TR (Turkey)
nergiz,2023-02-17 19:20:39,00:00:13,Autoplayed: user action: None; ,1. Sezon (Fragman): Bir Kız ve Bir Kozmonot,TRAILER,Chrome PC (Cadmium),00:00:13,Not latest view,TR (Turkey)
nergiz,2023-02-17 14:10:36,00:00:32,Autoplayed: user action: None; ,Inside Man_hook_primary_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:32,00:00:32,TR (Turkey)
nergiz,2023-02-17 14:09:56,00:00:30,Autoplayed: user action: None; ,The Age of Innocence_hook_05_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:30,00:00:30,TR (Turkey)
nergiz,2023-02-17 14:09:41,00:00:11,Autoplayed: user action: None; ,The Age of Innocence_hook_05_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:11,Not latest view,TR (Turkey)
nergiz,2023-02-17 14:09:00,00:00:21,Autoplayed: user action: None; ,Your Place or Mine (Kısa Video): Your Place or Mine,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:21,00:00:21,TR (Turkey)
nergiz,2023-02-02 20:46:07,00:17:17,,Headspace: Meditasyon Rehberi: 1. Sezon: Hayata Âşık Olmak (Bölüm 3),,Apple iPad 10.2 inch 9th Gen Wi-Fi,00:20:22,Not latest view,TR (Turkey)
nergiz,2023-02-02 20:43:14,00:01:38,Autoplayed: user action: None; ,1. Sezon (Fragman): Ölüme Eş,TRAILER,Apple iPad 10.2 inch 9th Gen Wi-Fi,00:01:38,Not latest view,TR (Turkey)
nergiz,2023-02-02 18:00:41,01:39:57,,Solgun Mavi Gözler,,Apple iPad 10.2 inch 9th Gen Wi-Fi,02:00:57,02:00:57,TR (Turkey)
nergiz,2023-02-01 19:00:13,00:24:30,,Solgun Mavi Gözler,,Apple iPad 10.2 inch 9th Gen Wi-Fi,00:24:51,Not latest view,TR (Turkey)
nergiz,2023-02-01 18:57:32,00:00:39,Autoplayed: user action: None; ,1. Sezon (2. Tanıtım Fragmanı): Şahmaran,TEASER_TRAILER,Apple iPad 10.2 inch 9th Gen Wi-Fi,00:00:40,00:00:40,TR (Turkey)
nergiz,2023-02-01 18:28:43,00:28:43,,Karlar Kızı: 1. Sezon: 6. Bölüm (Bölüm 6),,Apple iPad 10.2 inch 9th Gen Wi-Fi,00:44:59,00:44:59,TR (Turkey)
nergiz,2023-01-31 20:34:56,00:05:13,,Karlar Kızı: 1. Sezon: 6. Bölüm (Bölüm 6),,Apple iPad 10.2 inch 9th Gen Wi-Fi,00:15:06,Not latest view,TR (Turkey)
nergiz,2023-01-31 19:43:14,00:09:46,,Karlar Kızı: 1. Sezon: 6. Bölüm (Bölüm 6),,Apple iPad 10.2 inch 9th Gen Wi-Fi,00:09:53,Not latest view,TR (Turkey)
nergiz,2023-01-31 18:58:43,00:30:16,,Karlar Kızı: 1. Sezon: 5. Bölüm (Bölüm 5),,Apple iPad 10.2 inch 9th Gen Wi-Fi,00:47:14,00:47:14,TR (Turkey)
nergiz,2023-01-30 21:29:47,00:16:52,,Karlar Kızı: 1. Sezon: 5. Bölüm (Bölüm 5),,Apple iPad 10.2 inch 9th Gen Wi-Fi,00:17:28,Not latest view,TR (Turkey)
nergiz,2023-01-30 21:13:18,00:16:03,,Karlar Kızı: 1. Sezon: 4. Bölüm (Bölüm 4),,Apple iPad 10.2 inch 9th Gen Wi-Fi,00:39:37,00:39:37,TR (Turkey)
nergiz,2023-01-30 17:59:49,00:08:06,,Karlar Kızı: 1. Sezon: 4. Bölüm (Bölüm 4),,Apple iPad 10.2 inch 9th Gen Wi-Fi,00:24:24,Not latest view,TR (Turkey)
nergiz,2023-01-30 15:07:12,00:18:02,,Karlar Kızı: 1. Sezon: 4. Bölüm (Bölüm 4),,Apple iPad 10.2 inch 9th Gen Wi-Fi,00:17:08,Not latest view,TR (Turkey)
nergiz,2023-01-30 15:03:48,00:03:22,,Karlar Kızı: 1. Sezon: 3. Bölüm (Bölüm 3),,Apple iPad 10.2 inch 9th Gen Wi-Fi,00:40:10,00:40:10,TR (Turkey)
nergiz,2023-01-30 04:48:48,00:38:12,,Karlar Kızı: 1. Sezon: 3. Bölüm (Bölüm 3),,Apple iPad 10.2 inch 9th Gen Wi-Fi,00:37:08,Not latest view,TR (Turkey)
nergiz,2023-01-30 04:34:10,00:14:35,,Karlar Kızı: 1. Sezon: 2. Bölüm (Bölüm 2),,Apple iPad 10.2 inch 9th Gen Wi-Fi,00:40:21,00:40:21,TR (Turkey)
nergiz,2023-01-29 20:53:50,00:27:26,,Karlar Kızı: 1. Sezon: 2. Bölüm (Bölüm 2),,Apple iPad 10.2 inch 9th Gen Wi-Fi,00:27:27,Not latest view,TR (Turkey)
nergiz,2023-01-29 19:38:56,00:46:56,,Karlar Kızı: 1. Sezon: 1. Bölüm (Bölüm 1),,Apple iPad 10.2 inch 9th Gen Wi-Fi,00:45:36,00:45:36,TR (Turkey)
nergiz,2023-01-11 20:03:12,00:02:05,,Komşu Ev: Mini Dizi: İki Hayat Sürdüğüm Bu Yıl (Bölüm 1),,Netflix Windows App - Cadmium Windows Mobile,00:23:08,00:23:08,TR (Turkey)
nergiz,2023-01-11 19:32:28,00:26:22,,Lady Chatterley'nin Sevgilisi,,Netflix Windows App - Cadmium Windows Mobile,02:02:32,02:02:32,TR (Turkey)
nergiz,2023-01-05 19:05:49,00:01:42,,The Glory: 1. Sezon: 1. Bölüm (Bölüm 1),,Apple iPhone SE Gen 2 iPhone,00:02:32,00:02:32,TR (Turkey)
nergiz,2023-01-05 19:05:04,00:00:42,Autoplayed: user action: None; ,1. Sezon (Kısa Video): The Glory,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:42,00:00:42,TR (Turkey)
nergiz,2023-01-05 19:03:34,00:00:54,Autoplayed: user action: None; ,Mehmet ve Vlad Karşı Karşıya (Kısa Video): Rise of Empires: Ottoman,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:54,00:00:54,TR (Turkey)
nergiz,2023-01-01 16:41:53,01:20:56,,Yedi Kadın ve Bir Cinayet,,Chrome PC (Cadmium),01:19:12,01:19:12,TR (Turkey)
nergiz,2023-01-01 16:41:46,00:00:04,Autoplayed: user action: None; ,Yedi Kadın ve Bir Cinayet (Kısa Video): Yedi Kadın ve Bir Cinayet,HOOK,Chrome PC (Cadmium),00:00:04,00:00:04,TR (Turkey)
nergiz,2023-01-01 16:41:30,00:00:14,Autoplayed: user action: None; ,8MM_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:14,00:00:14,TR (Turkey)
nergiz,2023-01-01 16:41:19,00:00:09,Autoplayed: user action: None; ,Yedi Kadın ve Bir Cinayet (Kısa Video): Yedi Kadın ve Bir Cinayet,HOOK,Chrome PC (Cadmium),00:00:09,Not latest view,TR (Turkey)
nergiz,2023-01-01 16:40:55,00:00:05,Autoplayed: user action: None; ,La otra casa_hook_04_16x9,HOOK,Chrome PC (Cadmium),00:00:05,00:00:05,TR (Turkey)
nergiz,2023-01-01 16:38:52,00:01:34,Autoplayed: user action: None; ,Before Midnight_hook_01_16x9,HOOK,Chrome PC (Cadmium),00:01:34,00:01:34,TR (Turkey)
nergiz,2023-01-01 16:38:33,00:00:16,Autoplayed: user action: None; ,Nitram_hook_03_16x9,HOOK,Chrome PC (Cadmium),00:00:16,Not latest view,TR (Turkey)
nergiz,2023-01-01 16:36:30,00:02:00,,Fragman: Mucize,TRAILER,Chrome PC (Cadmium),00:02:00,00:02:00,TR (Turkey)
nergiz,2023-01-01 16:36:06,00:00:09,Autoplayed: user action: None; ,Enola Holmes 2 (Kısa Video): Enola Holmes 2,HOOK,Chrome PC (Cadmium),00:00:09,00:00:09,TR (Turkey)
nergiz,2023-01-01 16:35:50,00:00:14,Autoplayed: user action: None; ,The Rainmaker_hook_05_16x9,HOOK,Chrome PC (Cadmium),00:00:14,00:00:14,TR (Turkey)
nergiz,2023-01-01 16:34:48,00:00:58,Autoplayed: user action: None; ,The International_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:58,00:00:58,TR (Turkey)
nergiz,2023-01-01 16:34:03,00:00:40,Autoplayed: user action: None; ,Fragman: The Good Nurse,TRAILER,Chrome PC (Cadmium),00:00:40,00:00:40,TR (Turkey)
nergiz,2023-01-01 16:33:45,00:00:15,Autoplayed: user action: None; ,Yedi Kadın ve Bir Cinayet (Kısa Video): Yedi Kadın ve Bir Cinayet,HOOK,Chrome PC (Cadmium),00:00:15,Not latest view,TR (Turkey)
nergiz,2023-01-01 16:33:34,00:00:10,Autoplayed: user action: None; ,Beyaz Gürültü (Kısa Video): Beyaz Gürültü,HOOK,Chrome PC (Cadmium),00:00:10,00:00:10,TR (Turkey)
nergiz,2023-01-01 16:32:34,00:00:36,,Gerçeğin Peşinde,,Chrome PC (Cadmium),00:43:26,00:43:26,TR (Turkey)
nergiz,2023-01-01 16:31:04,00:00:46,Autoplayed: user action: None; ,Mini Dizi (Kısa Video): Komşu Ev,HOOK,Chrome PC (Cadmium),00:00:46,00:00:46,TR (Turkey)
nergiz,2023-01-01 16:25:19,00:00:03,,Anne Yüreği,,Apple iPhone SE Gen 2 iPhone,00:19:33,Not latest view,TR (Turkey)
nergiz,2023-01-01 16:03:20,00:23:17,,Anne Yüreği,,Chrome PC (Cadmium),00:21:54,Not latest view,TR (Turkey)
nergiz,2023-01-01 11:25:58,00:00:58,,Anne Yüreği,,Chrome PC (Cadmium),00:00:58,Not latest view,TR (Turkey)
nergiz,2023-01-01 10:53:26,00:21:04,,Toprak,,Chrome PC (Cadmium),01:25:06,01:25:06,TR (Turkey)
nergiz,2023-01-01 08:52:18,01:07:09,,Toprak,,Chrome PC (Cadmium),01:06:51,Not latest view,TR (Turkey)
nergiz,2023-01-01 08:48:11,00:00:01,,From Scratch: Mini Dizi: İlk Tatlar (Bölüm 1),,Apple iPhone SE Gen 2 iPhone,00:21:26,00:21:26,TR (Turkey)
nergiz,2023-01-01 06:11:44,00:00:05,,Treason: Mini Dizi: 1. Bölüm (Bölüm 1),,Apple iPhone SE Gen 2 iPhone,00:00:37,00:00:37,TR (Turkey)
nergiz,2022-12-28 19:25:19,00:21:24,,From Scratch: Mini Dizi: İlk Tatlar (Bölüm 1),,Apple iPhone SE Gen 2 iPhone,00:21:25,Not latest view,TR (Turkey)
nergiz,2022-12-28 19:24:17,00:00:46,Autoplayed: user action: None; ,Mini Dizi (2. Kısa Video): From Scratch,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:46,00:00:46,TR (Turkey)
nergiz,2022-12-28 18:21:46,00:56:23,,Güdü,,Netflix Windows App - Cadmium Windows Mobile,01:45:45,Not latest view,TR (Turkey)
nergiz,2022-12-28 18:21:46,00:57:00,,Güdü,,Netflix Windows App - Cadmium Windows Mobile,01:46:22,01:46:22,TR (Turkey)
nergiz,2022-12-28 11:05:58,00:00:40,Autoplayed: user action: None; ,Yedi Kadın ve Bir Cinayet (Kısa Video): Yedi Kadın ve Bir Cinayet,HOOK,Netflix Windows App - Cadmium Windows Mobile,00:00:00,00:00:00,TR (Turkey)
nergiz,2022-12-27 21:48:33,00:04:31,,After,,Netflix Windows App - Cadmium Windows Mobile,01:15:44,01:15:44,TR (Turkey)
nergiz,2022-12-27 21:45:23,00:00:44,,I Care a Lot,,Netflix Windows App - Cadmium Windows Mobile,00:17:26,00:17:26,TR (Turkey)
nergiz,2022-12-27 19:27:05,00:30:50,,İlk Korku,,Netflix Windows App - Cadmium Windows Mobile,01:04:33,01:04:33,TR (Turkey)
nergiz,2022-12-27 17:49:03,00:07:00,,İlk Korku,,Netflix Windows App - Cadmium Windows Mobile,00:07:08,Not latest view,TR (Turkey)
nergiz,2022-12-26 20:45:41,00:00:15,,Treason: Mini Dizi: 1. Bölüm (Bölüm 1),,Netflix Windows App - Cadmium Windows Mobile,00:00:31,Not latest view,TR (Turkey)
nergiz,2022-12-26 20:44:20,00:00:50,Autoplayed: user action: None; ,Matilda Müzikali (Kısa Video): Matilda Müzikali,HOOK,Netflix Windows App - Cadmium Windows Mobile,00:00:00,00:00:00,TR (Turkey)
nergiz,2022-12-26 20:04:21,00:39:41,,Treason: Mini Dizi: 5. Bölüm (Bölüm 5),,Netflix Windows App - Cadmium Windows Mobile,00:39:41,00:39:41,TR (Turkey)
nergiz,2022-12-26 19:17:48,00:35:36,,Treason: Mini Dizi: 4. Bölüm (Bölüm 4),,Netflix Windows App - Cadmium Windows Mobile,00:35:36,00:35:36,TR (Turkey)
nergiz,2022-12-26 18:16:21,00:41:18,,Treason: Mini Dizi: 3. Bölüm (Bölüm 3),,Netflix Windows App - Cadmium Windows Mobile,00:41:18,00:41:18,TR (Turkey)
nergiz,2022-12-26 17:29:43,00:41:02,,Treason: Mini Dizi: 2. Bölüm (Bölüm 2),,Netflix Windows App - Cadmium Windows Mobile,00:40:51,00:40:51,TR (Turkey)
nergiz,2022-12-26 16:46:23,00:43:13,,Treason: Mini Dizi: 1. Bölüm (Bölüm 1),,Netflix Windows App - Cadmium Windows Mobile,00:42:59,Not latest view,TR (Turkey)
nergiz,2022-12-26 16:45:23,00:00:49,Autoplayed: user action: None; ,Mini Dizi (Kısa Video): Treason,HOOK,Netflix Windows App - Cadmium Windows Mobile,00:00:49,00:00:49,TR (Turkey)
nergiz,2022-12-26 09:32:53,01:19:34,,Bıçaklar Çekildi: Gizemli Bir Serüven,,Netflix Windows App - Cadmium Windows Mobile,02:11:19,02:11:19,TR (Turkey)
nergiz,2022-12-25 19:06:22,00:59:07,,Bıçaklar Çekildi: Gizemli Bir Serüven,,Netflix Windows App - Cadmium Windows Mobile,00:59:10,Not latest view,TR (Turkey)
nergiz,2022-12-25 19:04:26,00:01:04,Autoplayed: user action: None; ,Mini Dizi (Kısa Video): The Witcher: Blood Origin,HOOK,Netflix Windows App - Cadmium Windows Mobile,00:00:00,00:00:00,TR (Turkey)
nergiz,2022-12-24 04:39:01,00:23:51,,Karanlığın Elli Tonu,,Netflix Windows App - Cadmium Windows Mobile,01:05:35,01:05:35,TR (Turkey)
nergiz,2022-12-24 04:37:15,00:00:25,Autoplayed: user action: None; ,Bıçaklar Çekildi: Gizemli Bir Serüven (3. Kısa Video): Bıçaklar Çekildi: Gizemli Bir Serüven,HOOK,Netflix Windows App - Cadmium Windows Mobile,00:00:25,00:00:25,TR (Turkey)
nergiz,2022-12-24 04:36:20,00:00:32,Autoplayed: user action: None; ,Bıçaklar Çekildi: Gizemli Bir Serüven (3. Kısa Video): Bıçaklar Çekildi: Gizemli Bir Serüven,HOOK,Netflix Windows App - Cadmium Windows Mobile,00:00:32,Not latest view,TR (Turkey)
nergiz,2022-12-24 04:30:42,00:04:02,,Bıçaklar Çekildi: Gizemli Bir Serüven,,Netflix Windows App - Cadmium Windows Mobile,00:54:51,Not latest view,TR (Turkey)
nergiz,2022-12-24 04:30:25,00:00:12,Autoplayed: user action: None; ,Bıçaklar Çekildi: Gizemli Bir Serüven (3. Kısa Video): Bıçaklar Çekildi: Gizemli Bir Serüven,HOOK,Netflix Windows App - Cadmium Windows Mobile,00:00:12,Not latest view,TR (Turkey)
nergiz,2022-12-21 18:11:32,02:26:54,,Çarpık Çizgiler,,Netflix Windows App - Cadmium Windows Mobile,02:28:42,02:28:42,TR (Turkey)
nergiz,2022-12-21 18:07:55,00:00:50,Autoplayed: user action: None; ,3. Sezon (Kısa Video): Emily in Paris,HOOK,Netflix Windows App - Cadmium Windows Mobile,00:00:50,00:00:50,TR (Turkey)
nergiz,2022-12-21 18:06:34,00:01:11,Autoplayed: user action: None; ,3. Sezon (Kısa Video): Emily in Paris,HOOK,Netflix Windows App - Cadmium Windows Mobile,00:01:11,Not latest view,TR (Turkey)
nergiz,2022-12-19 18:34:03,00:20:19,,Yaralı Yüz,,Netflix Windows App - Cadmium Windows Mobile,00:20:58,00:20:58,TR (Turkey)
nergiz,2022-12-19 17:39:31,00:00:14,,Bıçaklar Çekildi,,Netflix Windows App - Cadmium Windows Mobile,00:42:30,00:42:30,TR (Turkey)
nergiz,2022-12-19 17:13:10,00:01:12,Autoplayed: user action: None; ,Lilyhammer (Fragman),TRAILER,Netflix Windows App - Cadmium Windows Mobile,00:00:00,00:00:00,TR (Turkey)
nergiz,2022-12-18 18:27:54,02:07:45,,Gerçeğin Peşinde,,Netflix Windows App - Cadmium Windows Mobile,02:09:22,Not latest view,TR (Turkey)
nergiz,2022-12-18 18:26:15,00:00:52,Autoplayed: user action: None; ,Özel Ders (Kısa Video): Özel Ders,HOOK,Netflix Windows App - Cadmium Windows Mobile,00:00:00,00:00:00,TR (Turkey)
nergiz,2022-12-17 20:19:09,00:00:50,Autoplayed: user action: None; ,1. Sezon (Kısa Video): The Recruit,HOOK,Netflix Windows App - Cadmium Windows Mobile,00:00:00,00:00:00,TR (Turkey)
nergiz,2022-12-15 19:45:22,00:00:07,,Gerçeğin Peşinde,,Apple iPhone SE Gen 2 iPhone,00:05:34,Not latest view,TR (Turkey)
nergiz,2022-12-15 17:54:23,00:00:14,Autoplayed: user action: None; ,1. Sezon (Kısa Video): Glitter,HOOK,Netflix Windows App - Cadmium Windows Mobile,00:00:14,00:00:14,TR (Turkey)
nergiz,2022-12-13 17:30:08,01:53:48,,The Net,,Netflix Windows App - Cadmium Windows Mobile,01:51:03,01:51:03,TR (Turkey)
nergiz,2022-12-12 17:46:01,00:16:36,,Vanilla Sky,,Netflix Windows App - Cadmium Windows Mobile,01:09:32,01:09:32,TR (Turkey)
nergiz,2022-12-12 17:42:23,00:03:12,,Aşk ve Para,,Netflix Windows App - Cadmium Windows Mobile,00:34:35,00:34:35,TR (Turkey)
nergiz,2022-12-11 18:56:23,00:30:56,,Aşk ve Para,,Netflix Windows App - Cadmium Windows Mobile,00:30:56,Not latest view,TR (Turkey)
nergiz,2022-12-11 05:48:40,00:49:34,,Georgetown,,Netflix Windows App - Cadmium Windows Mobile,01:35:37,01:35:37,TR (Turkey)
nergiz,2022-12-11 03:33:12,00:28:34,,Georgetown,,Netflix Windows App - Cadmium Windows Mobile,00:44:46,Not latest view,TR (Turkey)
nergiz,2022-12-11 01:34:52,00:16:58,,Georgetown,,Netflix Windows App - Cadmium Windows Mobile,00:16:34,Not latest view,TR (Turkey)
nergiz,2022-12-10 19:36:57,00:38:33,,Elizabeth,,Netflix Windows App - Cadmium Windows Mobile,00:59:47,00:59:47,TR (Turkey)
nergiz,2022-12-10 13:43:37,00:23:10,,Elizabeth,,Netflix Windows App - Cadmium Windows Mobile,00:21:45,Not latest view,TR (Turkey)
nergiz,2022-12-10 13:42:54,00:00:07,Autoplayed: user action: None; ,Çarpık Çizgiler (Kısa Video): Çarpık Çizgiler,HOOK,Netflix Windows App - Cadmium Windows Mobile,00:00:07,00:00:07,TR (Turkey)
nergiz,2022-12-10 13:42:24,00:00:14,,Çarpık Çizgiler,,Netflix Windows App - Cadmium Windows Mobile,00:59:25,Not latest view,TR (Turkey)
nergiz,2022-12-09 18:11:06,01:35:17,,Mürit,,Netflix Windows App - Cadmium Windows Mobile,01:42:31,01:42:31,TR (Turkey)
nergiz,2022-12-09 18:10:10,00:00:07,Autoplayed: user action: None; ,Tanıtım Fragmanı: Harry ve Meghan,TEASER_TRAILER,Netflix Windows App - Cadmium Windows Mobile,00:00:07,00:00:07,TR (Turkey)
